=== Regression Results ===
R² (Train): 0.2287
R² (Test): 0.0118
RMSE (Train): 4.6440
RMSE (Test): 5.2910

=== Feature Coefficients ===
                                    Feature  Coefficient  Abs_Coefficient
               onehot__route_variant_s435-1    -3.311586         3.311586
              onehot__route_variant_635-160    -3.312481         3.312481
               onehot__route_variant_6491-5    -3.312713         3.312713
               onehot__route_variant_466-58    -3.314666         3.314666
               onehot__route_variant_l78-15    -3.315183         3.315183
               onehot__route_variant_9080-1    -3.318175         3.318175
               onehot__route_variant_3610-7    -3.318587         3.318587
               onehot__route_variant_209-22    -3.319485         3.319485
               onehot__route_variant_991-14    -3.320327         3.320327
               onehot__route_variant_79-234    -3.326082         3.326082
              onehot__route_variant_2682-12    -3.327268         3.327268
               onehot__route_variant_946-14    -3.328313         3.328313
               onehot__route_variant_441-13    -3.329684         3.329684
               onehot__route_variant_s097-1    -3.334777         3.334777
               onehot__route_variant_634e-2    -3.336158         3.336158
                onehot__route_variant_582-3    -3.337440         3.337440
               onehot__route_variant_2566-8    -3.337622         3.337622
              onehot__route_variant_m60-195    -3.338615         3.338615
               onehot__route_variant_e68-24    -3.340253         3.340253
                onehot__route_variant_987-2    -3.342932         3.342932
               onehot__route_variant_461-57    -3.344881         3.344881
               onehot__route_variant_t65-72    -3.346904         3.346904
             onehot__route_variant_102803-2    -3.350018         3.350018
              onehot__route_variant_t66-103    -3.353957         3.353957
                onehot__route_variant_er4-2    -3.354841         3.354841
                 onehot__route_variant_20-8    -3.355511         3.355511
               onehot__route_variant_680-19    -3.358088         3.358088
              onehot__route_variant_816-108    -3.364251         3.364251
                 onehot__route_variant_2c-1    -3.367508         3.367508
               onehot__route_variant_2302-8    -3.368961         3.368961
               onehot__route_variant_251-15    -3.369709         3.369709
               onehot__route_variant_m90-65    -3.370061         3.370061
              onehot__route_variant_652x-53    -3.372008         3.372008
              onehot__route_variant_3533-26    -3.372145         3.372145
                onehot__route_variant_195-3    -3.374303         3.374303
               onehot__route_variant_ish6-2    -3.375113         3.375113
               onehot__route_variant_455-45    -3.376425         3.376425
                onehot__route_variant_402-1    -3.376704         3.376704
               onehot__route_variant_824-32    -3.377901         3.377901
               onehot__route_variant_684n-1    -3.379452         3.379452
                onehot__route_variant_162-2    -3.383923         3.383923
              onehot__route_variant_600-172    -3.385175         3.385175
           onehot__route_variant_6026-46054    -3.385691         3.385691
               onehot__route_variant_565-26    -3.388953         3.388953
                onehot__route_variant_13a-2    -3.393121         3.393121
               onehot__route_variant_l90-82    -3.394486         3.394486
              onehot__route_variant_2569-14    -3.397126         3.397126
              onehot__route_variant_sb019-1    -3.398296         3.398296
               onehot__route_variant_s506-1    -3.398327         3.398327
               onehot__route_variant_cch2-2    -3.399597         3.399597
               onehot__route_variant_617e-1    -3.402173         3.402173
               onehot__route_variant_er10-1    -3.404157         3.404157
                onehot__route_variant_16b-1    -3.404553         3.404553
               onehot__route_variant_412-30    -3.405365         3.405365
               onehot__route_variant_lhs2-2    -3.411123         3.411123
              onehot__route_variant_2554-19    -3.413289         3.413289
              onehot__route_variant_8635-11    -3.413646         3.413646
               onehot__route_variant_681w-8    -3.414173         3.414173
               onehot__route_variant_3162-9    -3.417195         3.417195
                onehot__route_variant_976-1    -3.417980         3.417980
                onehot__route_variant_144-8    -3.418874         3.418874
               onehot__route_variant_895-15    -3.419686         3.419686
               onehot__route_variant_6015-1    -3.429381         3.429381
           onehot__route_variant_2059-72134    -3.432579         3.432579
                onehot__route_variant_sj1-2    -3.432644         3.432644
